# id:2-12--4 
-0.07,0.11038911847305
0.81,3.4370350839857
-0.86,5.8551533481145
-0.03,0.31839860575249
-0.3,0.75162844883331
-0.73,4.9254456217423
0.27,-0.62334786420537
-0.67,4.8039287938947
-0.13,-0.21906209189399
-0.9,6.9489026252109
-0.75,3.680703743673
-0.51,3.3654879118181
-0.88,5.600189806169
-0.21,0.35560235265899
0.07,0.48675520177837
-0.9,6.9065875247045
0.73,1.5593118066192
0.83,2.0929601684047
0.75,1.9941809832107
0.4,-0.26841522167426
-0.68,4.0633574979573
0.04,-0.67551117649323
-0.9,7.4459379459108
0.66,1.4895509167608
0.01,-0.64258714363594
-0.85,6.4087670269232
-0.44,2.3040619967206
-0.7,3.7513674753478
-0.86,5.6091086973487
-0.31,0.69897101290923
-0.47,2.0087832371882
0.21,-0.10102974729553
-0.3,1.2798371574998
-0.87,6.7403887298948
0.84,3.6920285720655
-0.1,-1.6153012295717
0.2,0.52522711700185
0.76,1.1498899379429
0.31,-0.54653170551471
-0.73,4.3193462359967
0.18,0.13667246554921
0.59,2.7022011161182
0.07,0.43915645143181
-0.57,3.5341971256952
-0.03,-0.91448797873769
-0.57,3.6865351831376
0.92,2.9952093023233
0.78,1.0929112558678
-0.32,1.4545500050182
0.06,-0.17766522397279
0.43,-0.039851650203705
-0.32,1.2120927233624
0.9,2.3121896592455
0.93,3.9272241832665
0.86,2.1663206112874
0.53,0.31885059429857
-0.37,1.28306285472
-0.22,0.20645390598092
0,0.50719678115254
-0.08,0.31749465121727
-0.67,4.9605931271766
0.48,-0.52384381155009
-0.01,-0.87509255059661
-0.14,0.047310121893852
0.15,-0.054279827757954
-0.82,6.1800575869969
0.89,2.416339688788
0.21,0.25919018292221
0.3,-0.75941244334612
-0.01,0.016584450377369
0.34,0.28592719628044
-0.81,5.6309401946211
0.63,1.3592191398806
0.66,1.3085532667644
-0.83,5.1744354638083
-0.41,1.9424140823679
0.93,3.1343067369409
-0.24,0.45756049644545
0.33,-0.26296693000468
-0.42,2.0900548135103
0.56,1.923230917984
0.06,0.93983289527034
0.63,0.24791078587882
0.23,-0.22470969442111
0.4,-0.30467274462995
-0.93,7.6188513797176
-0.26,1.6041504754481
-0.31,0.79221507567052
0.24,-0.2524745723799
0,0.4594287976651
-0.07,-0.12693400977093
0.93,2.5791400855966
0.67,1.7390080720083
0.77,1.5488827676058
-0.69,4.2165676483118
0.47,0.90495437977159
0.11,-0.33130866480282
0.31,0.0086154446786694
-0.21,1.2227904105706
0.66,1.4454661319237
-0.24,0.79065912993222
-0.09,0.45052341798529
-1,8.5104678314241
0.87,2.4793696320274
0.97,4.0377627192134
-0.34,1.5317599928943
-0.54,2.4439078333603
0.75,1.5012765989144
0.27,-0.81093077463161
0.13,-0.89998306613875
0.86,3.9120516720754
0.45,-0.53560977305531
0.12,-0.44784966597103
0.69,1.6185546374963
0.29,1.1611558531903
-0.91,7.1398150032289
0.09,-0.43314126860752
0.55,0.19652406485484
-0.38,1.8782228899235
-0.67,3.4556218275537
-0.72,4.1063042996407
0.47,0.85278368253648
0.58,0.84967325853006
-0.12,1.1334384704698
-0.28,2.046500818395
-0.57,2.8032601532413
-0.39,1.3585527898681
0.54,0.95018679233847
-0.37,0.76364125697142
0.65,1.6442117666911
-0.43,2.1320315816606
0.97,3.4462550828864
-0.25,0.89773643816832
-0.25,0.42008160768737
-0.08,-0.12754432216871
0.96,3.7547606667303
-0.94,8.0147102625664
0.95,3.4617461904808
-0.36,1.9761359957661
-0.52,1.0025581499562
-0.15,0.0030212604378333
0.95,3.5205000675236
-0.21,0.84035982390249
0.19,1.2625783571574
-0.29,1.1843800983133
0.34,-0.24664752634864
-0.43,1.9874679697353
-0.05,-0.78152680717087
-0.2,0.50075859409083
-0.3,1.4118257259024
-0.22,1.6600252064658
-0.08,0.80263329558456
-0.93,7.1355339272423
-0.52,2.7327215005833
0.71,2.0068771590868
-0.93,6.4948129459782
0.89,2.7679128513819
-1,8.6924876559522
0.5,-0.1366686587501
-0.91,6.9317660146439
-0.97,7.2068811654554
0.49,0.60429226663608
-0.27,2.08590600576
0.94,3.6853767502948
-0.87,6.6283912916457
0.26,0.21937730179372
0.29,0.7703854595698
0.76,2.4974283147605
0.05,0.056490255402195
-0.93,6.3344106473834
